video_id,label,features_path,category
08__walk_down_hall_angry,real,processed_real_vectors/08__walk_down_hall_angry.npy,real
03__walking_down_indoor_hall_disgust,real,processed_real_vectors/03__walking_down_indoor_hall_disgust.npy,real
07__outside_talking_still_laughing,real,processed_real_vectors/07__outside_talking_still_laughing.npy,real
09__walking_down_street_outside_angry,real,processed_real_vectors/09__walking_down_street_outside_angry.npy,real
27__talking_against_wall,real,processed_real_vectors/27__talking_against_wall.npy,real
26__walk_down_hall_angry,real,processed_real_vectors/26__walk_down_hall_angry.npy,real
02__walking_down_indoor_hall_disgust,real,processed_real_vectors/02__walking_down_indoor_hall_disgust.npy,real
10__kitchen_pan,real,processed_real_vectors/10__kitchen_pan.npy,real
09__outside_talking_pan_laughing,real,processed_real_vectors/09__outside_talking_pan_laughing.npy,real
13__secret_conversation,real,processed_real_vectors/13__secret_conversation.npy,real
01__walking_down_indoor_hall_disgust,real,processed_real_vectors/01__walking_down_indoor_hall_disgust.npy,real
24__secret_conversation,real,processed_real_vectors/24__secret_conversation.npy,real
23__outside_talking_still_laughing,real,processed_real_vectors/23__outside_talking_still_laughing.npy,real
01__talking_against_wall,real,processed_real_vectors/01__talking_against_wall.npy,real
18__outside_talking_pan_laughing,real,processed_real_vectors/18__outside_talking_pan_laughing.npy,real
14__outside_talking_still_laughing,real,processed_real_vectors/14__outside_talking_still_laughing.npy,real
20__kitchen_still,real,processed_real_vectors/20__kitchen_still.npy,real
19__talking_angry_couch,real,processed_real_vectors/19__talking_angry_couch.npy,real
01_04__hugging_happy__GBC7ZGDP,fake,processed_fake_vectors/01_04__hugging_happy__GBC7ZGDP.npy,fake
03_02__secret_conversation__GYX5OFTD,fake,processed_fake_vectors/03_02__secret_conversation__GYX5OFTD.npy,fake
06_14__podium_speech_happy__8U9ULZDT,fake,processed_fake_vectors/06_14__podium_speech_happy__8U9ULZDT.npy,fake
01_04__exit_phone_room__0XUW13RW,fake,processed_fake_vectors/01_04__exit_phone_room__0XUW13RW.npy,fake
09_13__outside_talking_still_laughing__BVZGDFD8,fake,processed_fake_vectors/09_13__outside_talking_still_laughing__BVZGDFD8.npy,fake
23_19__walking_outside_cafe_disgusted__D1K19NUP,fake,processed_fake_vectors/23_19__walking_outside_cafe_disgusted__D1K19NUP.npy,fake
02_15__exit_phone_room__I8G2LWD1,fake,processed_fake_vectors/02_15__exit_phone_room__I8G2LWD1.npy,fake
01_11__talking_against_wall__9229VVZ3,fake,processed_fake_vectors/01_11__talking_against_wall__9229VVZ3.npy,fake
06_18__kitchen_pan__LH0KWJKM,fake,processed_fake_vectors/06_18__kitchen_pan__LH0KWJKM.npy,fake
09_26__exit_phone_room__XXGYLT82,fake,processed_fake_vectors/09_26__exit_phone_room__XXGYLT82.npy,fake
20_01__outside_talking_pan_laughing__6UBMLXK3,fake,processed_fake_vectors/20_01__outside_talking_pan_laughing__6UBMLXK3.npy,fake
01_02__walking_and_outside_surprised__YVGY8LOK,fake,processed_fake_vectors/01_02__walking_and_outside_surprised__YVGY8LOK.npy,fake
17_05__walk_down_hall_angry__YTJYYDO9,fake,processed_fake_vectors/17_05__walk_down_hall_angry__YTJYYDO9.npy,fake
06_02__outside_talking_still_laughing__HZAXM70B,fake,processed_fake_vectors/06_02__outside_talking_still_laughing__HZAXM70B.npy,fake
19_23__outside_talking_pan_laughing__H4SUVFTL,fake,processed_fake_vectors/19_23__outside_talking_pan_laughing__H4SUVFTL.npy,fake
03_07__walking_outside_cafe_disgusted__PWXXULHR,fake,processed_fake_vectors/03_07__walking_outside_cafe_disgusted__PWXXULHR.npy,fake
26_14__secret_conversation__ILLP29ZH,fake,processed_fake_vectors/26_14__secret_conversation__ILLP29ZH.npy,fake
04_21__outside_talking_pan_laughing__NRI4PHWP,fake,processed_fake_vectors/04_21__outside_talking_pan_laughing__NRI4PHWP.npy,fake
02_18__exit_phone_room__OXMEEFUQ,fake,processed_fake_vectors/02_18__exit_phone_room__OXMEEFUQ.npy,fake
25_27__outside_talking_pan_laughing__GNIMW95Z,fake,processed_fake_vectors/25_27__outside_talking_pan_laughing__GNIMW95Z.npy,fake
19_23__walk_down_hall_angry__H4SUVFTL,fake,processed_fake_vectors/19_23__walk_down_hall_angry__H4SUVFTL.npy,fake
02_25__walking_outside_cafe_disgusted__Z7FQ69VP,fake,processed_fake_vectors/02_25__walking_outside_cafe_disgusted__Z7FQ69VP.npy,fake
26_11__walk_down_hall_angry__7C0VKV43,fake,processed_fake_vectors/26_11__walk_down_hall_angry__7C0VKV43.npy,fake
15_14__talking_against_wall__3FRJCJ0V,fake,processed_fake_vectors/15_14__talking_against_wall__3FRJCJ0V.npy,fake
11_01__outside_talking_still_laughing__9229VVZ3,fake,processed_fake_vectors/11_01__outside_talking_still_laughing__9229VVZ3.npy,fake
02_13__walking_down_street_outside_angry__2YSYT2N3,fake,processed_fake_vectors/02_13__walking_down_street_outside_angry__2YSYT2N3.npy,fake
13_12__secret_conversation__6G44TDN4,fake,processed_fake_vectors/13_12__secret_conversation__6G44TDN4.npy,fake
16_08__talking_against_wall__8Q7JCS95,fake,processed_fake_vectors/16_08__talking_against_wall__8Q7JCS95.npy,fake
24_19__outside_talking_still_laughing__RKQTC50P,fake,processed_fake_vectors/24_19__outside_talking_still_laughing__RKQTC50P.npy,fake
09_26__walk_down_hall_angry__QSE5A0GF,fake,processed_fake_vectors/09_26__walk_down_hall_angry__QSE5A0GF.npy,fake
26_04__walking_outside_cafe_disgusted__MS2MLJP1,fake,processed_fake_vectors/26_04__walking_outside_cafe_disgusted__MS2MLJP1.npy,fake
27_02__walking_down_street_outside_angry__78M8S6M6,fake,processed_fake_vectors/27_02__walking_down_street_outside_angry__78M8S6M6.npy,fake
21_03__outside_talking_still_laughing__V53E3RVB,fake,processed_fake_vectors/21_03__outside_talking_still_laughing__V53E3RVB.npy,fake
26_15__walk_down_hall_angry__JHMUZFIJ,fake,processed_fake_vectors/26_15__walk_down_hall_angry__JHMUZFIJ.npy,fake
13_02__walking_outside_cafe_disgusted__CP5HFV3K,fake,processed_fake_vectors/13_02__walking_outside_cafe_disgusted__CP5HFV3K.npy,fake
15_04__outside_talking_pan_laughing__46TJ9IOJ,fake,processed_fake_vectors/15_04__outside_talking_pan_laughing__46TJ9IOJ.npy,fake
01_04__walking_down_street_outside_angry__GBC7ZGDP,fake,processed_fake_vectors/01_04__walking_down_street_outside_angry__GBC7ZGDP.npy,fake
15_02__walking_outside_cafe_disgusted__P2FAY3DR,fake,processed_fake_vectors/15_02__walking_outside_cafe_disgusted__P2FAY3DR.npy,fake
19_22__kitchen_still__VK6BF5NV,fake,processed_fake_vectors/19_22__kitchen_still__VK6BF5NV.npy,fake
01_03__kitchen_pan__JZUXXFRB,fake,processed_fake_vectors/01_03__kitchen_pan__JZUXXFRB.npy,fake
08_28__exit_phone_room__KXO8S7OP,fake,processed_fake_vectors/08_28__exit_phone_room__KXO8S7OP.npy,fake
02_07__walk_down_hall_angry__U7DEOZNV,fake,processed_fake_vectors/02_07__walk_down_hall_angry__U7DEOZNV.npy,fake
01_26__walking_outside_cafe_disgusted__BTVMWLG6,fake,processed_fake_vectors/01_26__walking_outside_cafe_disgusted__BTVMWLG6.npy,fake
16_28__kitchen_still__U757192N,fake,processed_fake_vectors/16_28__kitchen_still__U757192N.npy,fake
18_03__outside_talking_pan_laughing__22UBC0BS,fake,processed_fake_vectors/18_03__outside_talking_pan_laughing__22UBC0BS.npy,fake
07_15__outside_talking_still_laughing__KM6M2TBT,fake,processed_fake_vectors/07_15__outside_talking_still_laughing__KM6M2TBT.npy,fake
15_02__outside_talking_still_laughing__HTG660F8,fake,processed_fake_vectors/15_02__outside_talking_still_laughing__HTG660F8.npy,fake
25_13__outside_talking_still_laughing__IW9OFVMG,fake,processed_fake_vectors/25_13__outside_talking_still_laughing__IW9OFVMG.npy,fake
23_24__outside_talking_still_laughing__YR5OVD4S,fake,processed_fake_vectors/23_24__outside_talking_still_laughing__YR5OVD4S.npy,fake
16_17__walk_down_hall_angry__S7UMSIQV,fake,processed_fake_vectors/16_17__walk_down_hall_angry__S7UMSIQV.npy,fake
12_15__hugging_happy__N0SRODQD,fake,processed_fake_vectors/12_15__hugging_happy__N0SRODQD.npy,fake
26_06__podium_speech_happy__L5BVR5L9,fake,processed_fake_vectors/26_06__podium_speech_happy__L5BVR5L9.npy,fake
13_25__hugging_happy__7YMTAF29,fake,processed_fake_vectors/13_25__hugging_happy__7YMTAF29.npy,fake
03_06__talking_against_wall__1IXGY2FK,fake,processed_fake_vectors/03_06__talking_against_wall__1IXGY2FK.npy,fake
13_14__walking_down_indoor_hall_disgust__KMQ3AW6A,fake,processed_fake_vectors/13_14__walking_down_indoor_hall_disgust__KMQ3AW6A.npy,fake
21_14__podium_speech_happy__N0WM4GSV,fake,processed_fake_vectors/21_14__podium_speech_happy__N0WM4GSV.npy,fake
02_04__podium_speech_happy__8CH7R4LW,fake,processed_fake_vectors/02_04__podium_speech_happy__8CH7R4LW.npy,fake
23_22__walking_outside_cafe_disgusted__X2ZN5Q31,fake,processed_fake_vectors/23_22__walking_outside_cafe_disgusted__X2ZN5Q31.npy,fake
25_26__secret_conversation__GJT740J9,fake,processed_fake_vectors/25_26__secret_conversation__GJT740J9.npy,fake
03_14__walk_down_hall_angry__P1L5PF4I,fake,processed_fake_vectors/03_14__walk_down_hall_angry__P1L5PF4I.npy,fake
11_03__walking_outside_cafe_disgusted__P08VGHTA,fake,processed_fake_vectors/11_03__walking_outside_cafe_disgusted__P08VGHTA.npy,fake
18_27__walking_outside_cafe_disgusted__NYHE8D0J,fake,processed_fake_vectors/18_27__walking_outside_cafe_disgusted__NYHE8D0J.npy,fake
03_18__exit_phone_room__N72YE748,fake,processed_fake_vectors/03_18__exit_phone_room__N72YE748.npy,fake
04_15__outside_talking_pan_laughing__7NW4Z6WZ,fake,processed_fake_vectors/04_15__outside_talking_pan_laughing__7NW4Z6WZ.npy,fake
16_28__outside_talking_pan_laughing__U757192N,fake,processed_fake_vectors/16_28__outside_talking_pan_laughing__U757192N.npy,fake
26_07__outside_talking_pan_laughing__FGNGC2GT,fake,processed_fake_vectors/26_07__outside_talking_pan_laughing__FGNGC2GT.npy,fake
06_18__kitchen_pan__XJ76YU5A,fake,processed_fake_vectors/06_18__kitchen_pan__XJ76YU5A.npy,fake
04_18__secret_conversation__6J3ZFEJQ,fake,processed_fake_vectors/04_18__secret_conversation__6J3ZFEJQ.npy,fake
15_12__walking_down_street_outside_angry__N0SRODQD,fake,processed_fake_vectors/15_12__walking_down_street_outside_angry__N0SRODQD.npy,fake
20_26__secret_conversation__34DJQS3E,fake,processed_fake_vectors/20_26__secret_conversation__34DJQS3E.npy,fake
12_03__walking_outside_cafe_disgusted__D7G6YJON,fake,processed_fake_vectors/12_03__walking_outside_cafe_disgusted__D7G6YJON.npy,fake
27_02__meeting_serious__QW05XUUZ,fake,processed_fake_vectors/27_02__meeting_serious__QW05XUUZ.npy,fake
26_06__walking_outside_cafe_disgusted__L5BVR5L9,fake,processed_fake_vectors/26_06__walking_outside_cafe_disgusted__L5BVR5L9.npy,fake
04_01__walk_down_hall_angry__0XUW13RW,fake,processed_fake_vectors/04_01__walk_down_hall_angry__0XUW13RW.npy,fake
05_16__podium_speech_happy__SYY41YGX,fake,processed_fake_vectors/05_16__podium_speech_happy__SYY41YGX.npy,fake
17_08__talking_against_wall__QOX5NWIJ,fake,processed_fake_vectors/17_08__talking_against_wall__QOX5NWIJ.npy,fake
01_20__walking_and_outside_surprised__OTGHOG4Z,fake,processed_fake_vectors/01_20__walking_and_outside_surprised__OTGHOG4Z.npy,fake
01_03__kitchen_still__JZUXXFRB,fake,processed_fake_vectors/01_03__kitchen_still__JZUXXFRB.npy,fake
23_22__talking_against_wall__NUTQ0HJ5,fake,processed_fake_vectors/23_22__talking_against_wall__NUTQ0HJ5.npy,fake
11_01__talking_angry_couch__LL4RUKZA,fake,processed_fake_vectors/11_01__talking_angry_couch__LL4RUKZA.npy,fake
02_09__outside_talking_pan_laughing__6KUOFMZW,fake,processed_fake_vectors/02_09__outside_talking_pan_laughing__6KUOFMZW.npy,fake
12_13__walking_and_outside_surprised__DJ7MF331,fake,processed_fake_vectors/12_13__walking_and_outside_surprised__DJ7MF331.npy,fake
07_03__talking_against_wall__PWXXULHR,fake,processed_fake_vectors/07_03__talking_against_wall__PWXXULHR.npy,fake
04_26__kitchen_pan__WX836VLY,fake,processed_fake_vectors/04_26__kitchen_pan__WX836VLY.npy,fake
01_02__talking_angry_couch__YVGY8LOK,fake,processed_fake_vectors/01_02__talking_angry_couch__YVGY8LOK.npy,fake
23_19__talking_angry_couch__WHQ1229T,fake,processed_fake_vectors/23_19__talking_angry_couch__WHQ1229T.npy,fake
06_18__talking_angry_couch__H9445M6R,fake,processed_fake_vectors/06_18__talking_angry_couch__H9445M6R.npy,fake
06_12__podium_speech_happy__3K21NFNM,fake,processed_fake_vectors/06_12__podium_speech_happy__3K21NFNM.npy,fake
03_15__walk_down_hall_angry__5C1OMK8W,fake,processed_fake_vectors/03_15__walk_down_hall_angry__5C1OMK8W.npy,fake
22_24__walking_down_street_outside_angry__7E3GY85F,fake,processed_fake_vectors/22_24__walking_down_street_outside_angry__7E3GY85F.npy,fake
19_24__exit_phone_room__QD5K7BP2,fake,processed_fake_vectors/19_24__exit_phone_room__QD5K7BP2.npy,fake
02_18__kitchen_still__B95S4G6F,fake,processed_fake_vectors/02_18__kitchen_still__B95S4G6F.npy,fake
21_09__talking_against_wall__JEELOMN2,fake,processed_fake_vectors/21_09__talking_against_wall__JEELOMN2.npy,fake
25_12__walking_outside_cafe_disgusted__3PS32GAH,fake,processed_fake_vectors/25_12__walking_outside_cafe_disgusted__3PS32GAH.npy,fake
06_02__walking_down_street_outside_angry__0M6JNS5D,fake,processed_fake_vectors/06_02__walking_down_street_outside_angry__0M6JNS5D.npy,fake
01_09__talking_angry_couch__P70H1JB0,fake,processed_fake_vectors/01_09__talking_angry_couch__P70H1JB0.npy,fake
24_19__walking_down_street_outside_angry__QD5K7BP2,fake,processed_fake_vectors/24_19__walking_down_street_outside_angry__QD5K7BP2.npy,fake
21_14__walking_outside_cafe_disgusted__N0WM4GSV,fake,processed_fake_vectors/21_14__walking_outside_cafe_disgusted__N0WM4GSV.npy,fake
04_02__exit_phone_room__SUIZOXAJ,fake,processed_fake_vectors/04_02__exit_phone_room__SUIZOXAJ.npy,fake
26_07__kitchen_still__FGNGC2GT,fake,processed_fake_vectors/26_07__kitchen_still__FGNGC2GT.npy,fake
21_07__walking_down_indoor_hall_disgust__MKU99DVX,fake,processed_fake_vectors/21_07__walking_down_indoor_hall_disgust__MKU99DVX.npy,fake
26_12__talking_angry_couch__OVOQACG8,fake,processed_fake_vectors/26_12__talking_angry_couch__OVOQACG8.npy,fake
